Step,polished-sweep-20,likely-sweep-19,sweepy-sweep-18,rare-sweep-17,sunny-sweep-16,playful-sweep-15,hopeful-sweep-14,floral-sweep-13,clean-sweep-12,playful-sweep-11,scarlet-sweep-7,skilled-sweep-9,exalted-sweep-10,driven-sweep-8,bumbling-sweep-6,magic-sweep-5,pretty-sweep-4,woven-sweep-3,prime-sweep-2,earthy-sweep-1
211,0.0003053707187063992,0.0004021255881525576,0.0011331916321069002,0.0019867962691932917,0.007947543635964394,0.0001937277556862682,0.0002729227999225259,0.0007946313126012683,0.0013401496689766645,0.0036961184814572334,0.0010121810482814908,0.00025878765154629946,0.00018717239436227828,0.0006762526463717222,0.0033863401040434837,0.0001791965332813561,0.00023664333275519311,0.0004924936220049858,0.0008339173509739339,0.0035339503083378077
212,0.0003024064062628895,0.00039909619954414666,0.00112918671220541,0.0019802027381956577,0.007922845892608166,0.00019353102834429592,0.00027254788437858224,0.0007917588809505105,0.0013346519554033875,0.003637860296294093,0.0010024041403084993,0.0002584686444606632,0.00018702686065807939,0.000672917696647346,0.0033852909691631794,0.00017923867562785745,0.00023598357802256942,0.0004920779610984027,0.0008327465620823205,0.0035303449258208275
213,0.0002995111281052232,0.0003961360198445618,0.001125259674154222,0.0019736462272703648,0.007898063398897648,0.00019333283125888556,0.00027216889429837465,0.0007888853433541954,0.0013290573842823505,0.003580954624339938,0.0009925557533279061,0.00025814439868554473,0.00018688455747906119,0.000669528148137033,0.0033846255391836166,0.00017852929886430502,0.00023547455202788115,0.0004918200429528952,0.0008320970227941871,0.0035258042626082897
214,0.00029668377828784287,0.0003932439140044153,0.0011213927064090967,0.0019671607296913862,0.00787326693534851,0.00019313508528284729,0.00027178690652363,0.0007859967299737036,0.0013233425561338663,0.0035268091596663,0.000982650206424296,0.0002578261191956699,0.00018675895989872515,0.0006660861545242369,0.0033837028313428164,0.00017833220772445202,0.00023497342772316188,0.0004916922771371901,0.0008311769925057888,0.0035206754691898823
215,0.0002939229889307171,0.0003904191544279456,0.0011175619438290596,0.0019606694113463163,0.0078483447432518,0.00019293652439955622,0.00027140340534970164,0.000783033377956599,0.0013175196945667267,0.0035011358559131622,0.0009724703850224614,0.00025838613510131836,0.0001865925150923431,0.0006625689566135406,0.0033828220330178738,0.0001781687024049461,0.0002346626715734601,0.0004912140429951251,0.0008303823997266591,0.0035184440203011036
216,0.000291230040602386,0.00038765795761719346,0.0011137688998132944,0.0019542411901056767,0.007823269814252853,0.00019274165970273316,0.0002710160333663225,0.0007800566963851452,0.001311489730142057,0.0034900647588074207,0.0009621486533433199,0.00025725012528710067,0.00018646041280589998,0.0006589611293748021,0.003381923073902726,0.0002090863708872348,0.0002340674982406199,0.0004906467511318624,0.0008289894321933389,0.003517200704663992
217,0.0002886017318814993,0.00038495915941894054,0.0011100107803940773,0.0019478343892842531,0.007798236794769764,0.00019255513325333595,0.0002706226659938693,0.0007770307711325586,0.0013053874718025327,0.003481298917904496,0.0009516349527984858,0.0002569647622294724,0.00018634804291650653,0.0006553310668095946,0.003381331916898489,0.0001800738973543048,0.00023357008467428386,0.0004902367945760489,0.000827533018309623,0.003514784388244152
218,0.0002860365784727037,0.0003823215956799686,0.0011062845587730408,0.0019414243288338184,0.007773265708237886,0.00019237630476709455,0.00027023133588954806,0.0007740632863715291,0.0012991782277822495,0.003473400603979826,0.0009409270714968443,0.00025669398019090295,0.00018617857131175697,0.0006515213171951473,0.003380755428224802,0.00017847315757535398,0.0002338983176741749,0.0004899500054307282,0.0008243475458584726,0.003506503300741315
219,0.0002835335908457637,0.00037974395672790706,0.0011025904677808285,0.0019349969225004315,0.0077483393251895905,0.00019218548550270498,0.0002698748139664531,0.0007710845093242824,0.001292866887524724,0.003465567482635379,0.0009301090613007545,0.0002564179594628513,0.00018601154442876577,0.0006476979469880462,0.003379604546353221,0.00017804439994506538,0.0002335833414690569,0.000489395170006901,0.0008194734109565616,0.0035068197175860405
220,0.00028109343838877976,0.0003772254567593336,0.0010989289730787277,0.0019285592716187239,0.007723183371126652,0.0001920035865623504,0.0002694972790777683,0.0007680691196583211,0.0012864532181993127,0.0034576249308884144,0.0009190646815113723,0.0002561356232035905,0.000185868120752275,0.0006438088603317738,0.0033786778803914785,0.00017779410700313747,0.00023223644529934973,0.000489061523694545,0.0008121943683363497,0.0035007738042622805
221,0.0002787156554404646,0.0003747651935555041,0.0010952987940981984,0.0019221259281039238,0.007697863504290581,0.0001918198831845075,0.00026913025067187846,0.0007651445339433849,0.0012798894895240664,0.003448888659477234,0.0009078296134248376,0.00025584796094335616,0.00018626291421242058,0.0006398343830369413,0.0033777481876313686,0.0001775783021003008,0.00023176384274847806,0.0004905395326204598,0.0008076865342445672,0.003494652919471264
222,0.00027639756444841623,0.000372361799236387,0.0010916951578110456,0.0019156807102262974,0.00767256785184145,0.00019163415709044784,0.0002687691885512322,0.0007623079000040889,0.001273217611014843,0.003439348191022873,0.0008962413994595408,0.00025555401225574315,0.0001858407340478152,0.0006358902901411057,0.00337711232714355,0.00017737981397658587,0.00023130091722123325,0.0004885724047198892,0.0008058507228270173,0.0034903879277408123
223,0.00027413794305175543,0.0003700144006870687,0.0010881173657253385,0.0019092238508164883,0.007648604456335306,0.00019157682254444808,0.00026840149075724185,0.0007595015340484679,0.001266402192413807,0.003430458251386881,0.0008844973053783178,0.00025525479577481747,0.00018551107496023178,0.0006320226821117103,0.0033761837985366583,0.00017719948664307594,0.00023089928436093032,0.0004878573236055672,0.0008043717825785279,0.0034856759011745453
224,0.00027193574351258576,0.0003677223576232791,0.001084564602933824,0.0019028170499950647,0.007624670397490263,0.00019132703891955316,0.000268028408754617,0.0007566349231638014,0.001259695622138679,0.003423089161515236,0.0008726282976567745,0.0002549477794673294,0.00018538316362537444,0.0006280672387219965,0.0033749982248991728,0.00017703321645967662,0.0002307716349605471,0.0004876568855252117,0.0008025724673643708,0.003483697772026062
225,0.00026979020913131535,0.0003654852625913918,0.0010810397798195481,0.0018964027985930443,0.007600537501275539,0.00019113419693894684,0.00026764842914417386,0.000753716507460922,0.0012527984799817204,0.00341763230971992,0.0008608287898823619,0.0002546338946558535,0.0001852706482168287,0.000624063890427351,0.003373782616108656,0.0001768750953488052,0.0002303158980794251,0.0004872599383816123,0.00080165482359007,0.003479673760011792
226,0.0002677004085853696,0.00036330160219222307,0.0010775456903502345,0.0018901921575888991,0.007576316595077515,0.00019097459153272212,0.00026726885698735714,0.0007507363334298134,0.0012456956319510937,0.0034136585891246796,0.000849309319164604,0.0002543172740843147,0.00018515856936573982,0.0006199705530889332,0.003372742095962167,0.00017672081594355404,0.00022958962654229254,0.0004868527757935226,0.0007999741355888546,0.003475779900327325
227,0.0002656654396560043,0.0003611708525568247,0.0010740775614976883,0.001884220982901752,0.007552061229944229,0.0001908146805362776,0.00026689059450291097,0.0007478896877728403,0.0012384799774736166,0.003409902099519968,0.0008380659273825586,0.00025399422156624496,0.00018504432227928191,0.0006159747717902064,0.003372234757989645,0.00017656967975199223,0.00022906094091013074,0.0004865809460170567,0.0007988493307493627,0.0034670112654566765
228,0.0002636857097968459,0.0003590945852920413,0.0010706294560804963,0.0018782583065330982,0.007527780253440142,0.00019065570086240768,0.0002665178617462516,0.0007451596902683377,0.0012311006430536509,0.0034067442175000906,0.0008270821999758482,0.0002536665997467935,0.0001849281252361834,0.0006119196186773479,0.003371170721948147,0.0001764200278557837,0.0002317141043022275,0.00048621074529364705,0.0007975270855240524,0.003462290856987238
229,0.0002617602585814893,0.00035706942435353994,0.0010672000935301185,0.00187255023047328,0.007503563538193703,0.00019049574621021748,0.0002661598555278033,0.000742382078897208,0.0012234712485224009,0.003403712995350361,0.0008163371821865439,0.00025333173107355833,0.00018480935250408947,0.0006078168516978621,0.003370201913639903,0.0001762722386047244,0.0002289413969265297,0.0004858367901761085,0.0007961576920934021,0.0034564777743071318
230,0.0002598874852992594,0.0003550969122443348,0.0010637891246005893,0.001866934704594314,0.007479403167963028,0.00019033350690733641,0.000265802547801286,0.0007396298460662365,0.0012156921438872814,0.003401233348995447,0.0008055330836214125,0.0002529919147491455,0.00018469114729668945,0.000603630905970931,0.003368744859471917,0.0001761221792548895,0.00022791368246544152,0.00048538902774453163,0.0007951168227009475,0.0034507636446505785
231,0.00025806654593907297,0.00035317506990395486,0.0010603946866467595,0.0018615593435242772,0.007455272600054741,0.0001901742216432467,0.0002654520212672651,0.0007369769737124443,0.001207711873576045,0.0033986757043749094,0.0008014137856662273,0.0002526553871575743,0.00018457049736753106,0.0005994035163894296,0.0033684205263853073,0.00017596996622160077,0.0002274126309202984,0.00048567302292212844,0.0007946676341816783,0.003446579212322831
232,0.0002562965964898467,0.0003513114934321493,0.0010570172453299165,0.0018562093609943986,0.007431394420564175,0.00019001614418812096,0.0002651081304065883,0.0007344227051362395,0.0011994767701253295,0.0033961383160203695,0.0008000419475138187,0.00025282270507887006,0.0001844475045800209,0.0005951716448180377,0.0033667960669845343,0.00017581692372914404,0.00022700405679643154,0.0004849910328630358,0.000793822284322232,0.003442422952502966
233,0.0002545772003941238,0.00034949794644489884,0.00105365552008152,0.0018508359789848328,0.007407772354781628,0.00018985537462867796,0.00026476517086848617,0.0007318147690966725,0.0011911713518202305,0.0033939089626073837,0.0007988268625922501,0.00025221286341547966,0.0001843225909397006,0.0005909302271902561,0.0033655560109764338,0.00017566062160767615,0.000226581483730115,0.0004844448994845152,0.0007933286251500249,0.0034345006570219994
234,0.00025290733901783824,0.0003477314312476665,0.0010503027588129044,0.0018454438541084528,0.0073840804398059845,0.0001896928297355771,0.0002644223568495363,0.0007292304653674364,0.0011827584821730852,0.003391942707821727,0.0007975837215781212,0.0002517259563319385,0.000184197211638093,0.0005866056308150291,0.0033643676433712244,0.00017550704069435596,0.00022616732167080045,0.00048395153135061264,0.0007926467224024236,0.003427269635722041
235,0.0002512865758035332,0.00034601095831021667,0.0010469671105965972,0.0018401241395622492,0.00736015010625124,0.00018952888785861433,0.00026411068392917514,0.0007266330067068338,0.0011742821661755443,0.0033897997345775366,0.0007962673553265631,0.00025142813683487475,0.00018413885845802724,0.0005822781240567565,0.003363488707691431,0.00017605791799724102,0.00022574362810701132,0.00048366328701376915,0.0007922840886749327,0.003421991365030408
236,0.00024971435777843,0.0003443359164521098,0.0010436421725898981,0.0018348125740885735,0.007336007431149483,0.0001893645094241947,0.0002637669094838202,0.0007240077829919755,0.0011657773284241557,0.0033882823772728443,0.0007949898135848343,0.000251130317337811,0.00018402641580905765,0.0005779695929959416,0.003362113144248724,0.0001756566489348188,0.00022530872956849635,0.0004833939310628921,0.0007915144669823349,0.00341534405015409
237,0.00024818937527015805,0.00034271154436282814,0.0010404265485703945,0.0018295315094292164,0.007311641238629818,0.00018919998547062278,0.0002634600386954844,0.0007213320350274444,0.0011573451338335872,0.0033867426682263613,0.0007937591290101409,0.0002508251927793026,0.00018383775022812188,0.0005735293379984796,0.0033607082441449165,0.00017507639131508768,0.00022486089437734336,0.00048313773004338145,0.0007913437439128757,0.003410004312172532
238,0.0002467111044097692,0.0003411503857932985,0.0010372796095907688,0.0018244634848088026,0.007287070155143738,0.00018931098747998476,0.0002631452807690948,0.0007186256116256118,0.0011487419251352549,0.0033853091299533844,0.0007926649414002895,0.00025051413103938103,0.00018372046179138124,0.0005690237157978117,0.003359964583069086,0.0001749548828229308,0.00022455331054516137,0.0004826885706279427,0.0007904258091002703,0.003404435468837619
239,0.0002452784974593669,0.000339631165843457,0.0010341485030949116,0.0018193932482972741,0.007262347266077995,0.0001889696577563882,0.00026282641920261085,0.000715963717084378,0.0011400687508285046,0.003383779665455222,0.0007915755268186331,0.00025019541499204934,0.00018360710237175226,0.0005644234479404986,0.0033584057819098234,0.00017609729547984898,0.00022399007866624743,0.00048314695595763624,0.0007898770272731781,0.0033963662572205067
240,0.00024389084137510508,0.0003381527785677463,0.001031072111800313,0.0018143532797694206,0.007237394340336323,0.0001887670805444941,0.00026250636437907815,0.0007132390746846795,0.001131267985329032,0.0033826588187366724,0.0007903881487436593,0.0002498693356756121,0.00018349336460232735,0.0005597581621259451,0.0033568425569683313,0.00017526648298371583,0.00022352481028065085,0.0004826391232199967,0.0007897777250036597,0.0033904577139765024
241,0.00024254716117866337,0.0003367147292010486,0.001028034370392561,0.001809393404982984,0.007212181109935045,0.0001886317040771246,0.0002622070605866611,0.0007104668766260147,0.0011224196059629321,0.0033812352921813726,0.0007893356960266829,0.00024953539832495153,0.00018338306108489633,0.0005550599307753146,0.003355440916493535,0.00017457555804867297,0.00022322413860820234,0.0004818310553673655,0.0007888303371146321,0.003383391536772251
242,0.00024124651099555194,0.0003353155334480107,0.0010250038467347622,0.0018044784665107727,0.007187049835920334,0.00018849698244594038,0.0002619054866954684,0.0007076183683238924,0.0011134016094729304,0.0033800899982452393,0.0007881921483203769,0.0002491905470378697,0.00018326773715671152,0.0005502244457602501,0.0033545522019267082,0.00017439082148484886,0.00022301181161310524,0.00048137683188542724,0.0007885764935053885,0.003376550739631057
243,0.00023998788674362004,0.00033395536593161523,0.0010219786781817675,0.00179961696267128,0.007161654997617006,0.00018836051458492875,0.0002617360441945493,0.0007047438994050026,0.0011041719699278474,0.0033783235121518373,0.0007870691479183733,0.0002488432510290295,0.0001832992711570114,0.0005453274352476001,0.0033530460204929113,0.000174238026374951,0.0002224607451353222,0.00048156065167859197,0.000787812692578882,0.003371868282556534
244,0.00023877029889263213,0.0003326332080177963,0.0010189578169956803,0.0017948528984561563,0.007135965395718813,0.0001882216747617349,0.0002613593533169478,0.0007018001051619649,0.001094828243367374,0.003377184271812439,0.0007860098266974092,0.00024850794579833746,0.00018319614173378795,0.0005403875838965178,0.003351539373397827,0.00017409019346814603,0.00022193233598954976,0.000480870803585276,0.0007876499439589679,0.003361240029335022
245,0.00023759269970469177,0.0003313471097499132,0.0010159448720514774,0.0017901577521115541,0.0071104965172708035,0.0001880800846265629,0.0002610718656796962,0.0006988758686929941,0.0010856406297534704,0.003375597996637225,0.000784971343819052,0.00024818285601213574,0.0001829585526138544,0.0005354034365154803,0.0033499710261821747,0.0001739425351843238,0.00022149545839056373,0.0004804320342373103,0.0007868604152463377,0.0033556302078068256
246,0.00023645538021810353,0.0003300957032479346,0.0010129319271072745,0.0017855246551334858,0.007084724027663469,0.0001879419869510457,0.00026080876705236733,0.0006959773018024862,0.0010763976024463773,0.003374460618942976,0.000784016796387732,0.0002479012473486364,0.0001828469685278833,0.0005302821518853307,0.0033485759049654007,0.00017512966587673873,0.0002210932143498212,0.0004801243485417217,0.0007859954494051635,0.003347483929246664
247,0.0002353669551666826,0.00032887811539694667,0.0010099159553647041,0.0017808626871556044,0.007059133145958185,0.00018780295795295388,0.00026054761838167906,0.0006930585950613022,0.0010672579519450665,0.003372970735654235,0.0007830664981156588,0.00024762831162661314,0.00018274188914801925,0.0005250651156529784,0.003346912330016494,0.0001740278967190534,0.00022051621635910124,0.00047971279127523303,0.000785555224865675,0.0033397541847079992
248,0.0002343149681109935,0.0003276932402513921,0.0010068974224850535,0.001776167657226324,0.007033346686512232,0.0001876648748293519,0.0002602915046736598,0.0006901173037476838,0.001057969406247139,0.0033718845807015896,0.0007821604958735406,0.0002473010681569576,0.00018263590754941106,0.000519856228493154,0.0033451353665441275,0.00017363540246151388,0.0002298111212439835,0.00047958819777704775,0.0007855135481804609,0.003332318039610982
249,0.00023329757095780224,0.0003265396226197481,0.0010038745822384953,0.0017715694848448038,0.007007674779742956,0.0001875258603831753,0.00026003140374086797,0.0006871423101983964,0.0010486914543434978,0.0033709644339978695,0.0007812926778569818,0.0002469818282406777,0.00018252836889587343,0.0005146276671439409,0.0033436166122555733,0.00017342568025924265,0.00022127426927909255,0.0004792210820596665,0.0007847695960663259,0.0033236867748200893
250,0.00023231375962495804,0.0003254162147641182,0.0010008454555645585,0.0017671597888693213,0.00698235584422946,0.00018738492508418858,0.000259764667134732,0.0006840877467766404,0.0010396246798336506,0.0033697173930704594,0.0007805345230735838,0.000246677576797083,0.00018241864745505154,0.0005093459039926529,0.00334203545935452,0.00017327666864730418,0.00021962137543596327,0.00047877372708171606,0.0007839366444386542,0.0033154739066958427
251,0.00023136222444009036,0.00032432161970064044,0.0009978327434509993,0.0017629071371629834,0.006957112345844507,0.00018724171968642622,0.00025949536939151585,0.0006809868500567973,0.0010305583709850907,0.00336839840747416,0.0007799206068739295,0.0002463810960762203,0.00018230744171887636,0.0005039511015638709,0.0033408128656446934,0.00017313208081759512,0.00021901106811128557,0.00047861860366538167,0.0007837253506295383,0.003307792590931058
252,0.00023044412955641747,0.00032325455686077476,0.0009949476225301623,0.0017587394686415792,0.006931721232831478,0.00018709604046307504,0.00025922193890437484,0.0006778481183573604,0.001021381700411439,0.003367662662640214,0.0007794153061695397,0.0002461071708239615,0.00018253465532325208,0.0004984933184459805,0.003338617505505681,0.0001729862706270069,0.00021860218839719892,0.00047831994015723467,0.0007828936795704067,0.003299413248896599
253,0.00022955745225772262,0.00032221380388364196,0.0009921074379235506,0.0017545585287734866,0.006906199734658003,0.0001870076375780627,0.00025894283317029476,0.0006746496655978262,0.0010125866392627358,0.003366492921486497,0.0007787462091073394,0.0002457751252222806,0.00018227723194286227,0.000493098923470825,0.0033362917602062225,0.00017284681962337345,0.00021822737471666187,0.0004779219743795693,0.0007819796446710825,0.0032873067539185286
254,0.00022869964595884085,0.000321198720484972,0.0009893947280943394,0.0017503666458651423,0.006880501750856638,0.000186824647244066,0.0002586599439382553,0.0006714229821227491,0.00100382836535573,0.0033653834834694862,0.0007782436441630125,0.0002454796340316534,0.000182013725861907,0.0004877937608398497,0.0033348090946674347,0.00017790737911127508,0.00021784943237435073,0.00047795899445191026,0.0007815711433067918,0.0032779034227132797
255,0.00022786943009123206,0.00032020744401961565,0.000986715080216527,0.0017461945535615087,0.00685461238026619,0.0001866755192168057,0.0002583691384643316,0.0006681466475129128,0.000994937145151198,0.0033640300389379263,0.0007778221624903381,0.0002451786131132394,0.0001819060416892171,0.0004824884526897222,0.003333100350573659,0.0001745181652950123,0.00021746751735918224,0.00047745322808623314,0.000781803100835532,0.0032719899900257587
256,0.00022706581512466073,0.0003192386357113719,0.000984084908850491,0.001741991494782269,0.006828604266047478,0.00018653586448635906,0.0002580723667051643,0.0006648135022260249,0.0009859050624072552,0.003362971590831876,0.0007775186677463353,0.0002448974992148578,0.00018180746701546013,0.0004771820385940373,0.003330666571855545,0.00017271467368118465,0.00021708206622861326,0.0004770773521158844,0.0007803371408954263,0.0032592634670436382
257,0.00022628693841397762,0.00031830338411964476,0.00098145822994411,0.0017377614276483655,0.006802705116569996,0.00018639431800693274,0.00025777920382097363,0.0006614485755562782,0.0009767342125996947,0.003361728275194764,0.0007770886295475066,0.0002445886202622205,0.00018170769908465445,0.0004719495482277125,0.0033285494428128004,0.00017245693015865982,0.00021668383851647377,0.0004770365485455841,0.000779875903390348,0.0032504305709153414
258,0.00022553143207915127,0.00031740355188958347,0.0009789271280169487,0.0017335175070911646,0.006776636466383934,0.0001862503559095785,0.0002574993995949626,0.0006580300978384912,0.0009673103340901434,0.0033606288488954306,0.0007769929943606257,0.0002442637050990015,0.00018160555919166654,0.0004669455229304731,0.0033267084509134293,0.00017228949582204223,0.0002162837190553546,0.00047693218220956624,0.0007788963848724961,0.0032384111545979977
259,0.0002247981319669634,0.0003165387606713921,0.0009763948037289083,0.0017292542615905404,0.006750448141247034,0.00018639744666870683,0.0002572016092017293,0.0006546041113324463,0.0009577219607308507,0.003359717084094882,0.0007766933413222432,0.0002439539530314505,0.00018150146934203804,0.00046591443242505193,0.0033245470840483904,0.00017214470426551998,0.00021587597439065576,0.0004763919860124588,0.0007792756659910083,0.003227636218070984
260,0.00022408561198972166,0.0003156926541123539,0.0009739223751239479,0.0017249584197998047,0.006724037230014801,0.0001860663469415158,0.00025691086193546653,0.0006511013489216566,0.0009479180444031954,0.0033582609612494707,0.0007764516049064696,0.00024363287957385182,0.00018139614257961512,0.00046536611625924706,0.0033224099315702915,0.00017200823640450835,0.0002154621615773067,0.0004765557241626084,0.0007776454440318048,0.003217766061425209
261,0.00022339291172102094,0.00031486351508647203,0.0009714371408335865,0.0017206333577632904,0.006697438191622496,0.0001858747418737039,0.0002566217153798789,0.0006475807167589664,0.0009379086550325155,0.003357060719281435,0.0007762858876958489,0.00024332854081876576,0.00018128755618818104,0.00046481701429001987,0.0033205985091626644,0.00017187264165841043,0.00021504514734260738,0.00047588814049959183,0.0007776718703098595,0.0032057366333901882
262,0.00022271886700764298,0.0003140503540635109,0.0009689764119684696,0.0017162659205496311,0.006670644506812096,0.00018576228467281908,0.0002563276793807745,0.0006439870921894908,0.0009276591590605676,0.0033560385927557945,0.0007760574808344245,0.00024301123630721122,0.0001811773399822414,0.0004642774583771825,0.0033183658961206675,0.00017173742526210845,0.00021461708820424974,0.00047566514695063233,0.0007768830400891602,0.0031980928033590317
263,0.00022206288122106344,0.00031325145391747355,0.0009665198158472776,0.0017118446994572878,0.0066437325440347195,0.00018564879428595304,0.0002560336724855006,0.0006403177976608276,0.000917287077754736,0.0033544416073709726,0.0007757998537272215,0.00024271360598504543,0.00018256125622428954,0.00046370449126698077,0.0033157775178551674,0.0001715997641440481,0.0002141866134479642,0.0004759536241181195,0.000776184257119894,0.0031826221384108067
264,0.00022142461966723204,0.0003124662907794118,0.0009640612406656146,0.001707375282421708,0.006616812199354172,0.0001855329319369048,0.00025573611492291093,0.0006365892477333546,0.0009067190112546086,0.003353521693497896,0.0007756534614600241,0.0002424169797450304,0.0001810333924368024,0.00046318996464833617,0.003313287626951933,0.0001714609970804304,0.0002137771953130141,0.0004751801898237318,0.000775520340539515,0.003172538708895445
265,0.0002208016812801361,0.0003116936422884464,0.0009616917232051492,0.0017028553411364555,0.006589811760932207,0.00018541468307375908,0.00025543442461639643,0.0006327922455966473,0.0008958718972280622,0.0033518632408231497,0.0007753855315968394,0.00024214884615503252,0.00018090623780153692,0.0004626092850230634,0.0033112438395619392,0.00017132028006017208,0.0002133018570020795,0.00047470934805460274,0.0007748609641566873,0.0031619735527783632
266,0.00022019338211975992,0.0003109324024990201,0.0009593344875611365,0.001698291627690196,0.006562589202076197,0.00018529784574639052,0.000255146122071892,0.0006289822049438953,0.0008850042941048741,0.0033506497275084257,0.0007751367520540953,0.000241876085055992,0.00018081776215694845,0.00046212851884774864,0.003308804938569665,0.00017865942209027708,0.00021288005518727005,0.0004747159837279469,0.0007742574671283364,0.0031464560888707638
267,0.00021959879086352885,0.00031018294976092875,0.0009569659596309066,0.0016937083564698696,0.00653517059981823,0.00018518124124966562,0.0002548464108258486,0.0006251803715713322,0.0008743921061977744,0.0033492923248559237,0.0007749258656986058,0.0002415485942037776,0.0001807358639780432,0.00046163564547896385,0.0033060722053050995,0.00017262756591662765,0.00021300131629686803,0.0004747715138364583,0.0007739092106930912,0.003136396873742342
268,0.00021901653963141143,0.00030945389880798757,0.0009546285145916045,0.001689089578576386,0.0065075429156422615,0.0001850642147473991,0.00025454885326325893,0.0006212847656570375,0.0008638412109576166,0.0033478159457445145,0.0007747412892058492,0.00024123241018969566,0.000180653267307207,0.0004610890755429864,0.003303392557427287,0.00017132260836660862,0.00021205225493758917,0.0004739321884699166,0.0007730487850494683,0.0031197406351566315
269,0.00021844601724296808,0.00030875002266839147,0.0009523025364615023,0.0016844394849613309,0.0064802346751093864,0.00018494758114684373,0.00025425333296880126,0.0006173241417855024,0.0008535207016393542,0.0033461807761341333,0.0007745868060737848,0.00024093152023851871,0.00018056906992569566,0.00046059099258854985,0.0033008232712745667,0.00017100494005717337,0.0002116568648489192,0.0004737119597848505,0.0007724836468696594,0.0031091126147657633
270,0.00021788709273096174,0.000308058486552909,0.0009499696316197515,0.0016798649448901415,0.006453127600252628,0.0001848342508310452,0.00025395318516530097,0.0006132628186605871,0.0008432987960986793,0.0033450310584157705,0.000774382846429944,0.00024063073215074837,0.00018048370839096606,0.00046006031334400177,0.003297938033938408,0.0001708062773104757,0.00021122972248122096,0.0004734853282570839,0.0007717082044109702,0.003095116699114442
271,0.00021733884932473302,0.00030737524502910674,0.0009476460400037467,0.001675271661952138,0.006425912957638502,0.0001847191306296736,0.000253650126978755,0.0006091617979109287,0.000833283003885299,0.003343463409692049,0.0007741838926449418,0.000240314329857938,0.0001803952909540385,0.00045951377251185477,0.0032953813206404448,0.00017065017891582102,0.0002109335910063237,0.00047307717613875866,0.0007713313098065555,0.0030795233324170113
272,0.00021680002100765705,0.00030669872649013996,0.000945401145145297,0.0016706216847524047,0.006398562341928482,0.00018460344290360808,0.0002533434017095715,0.0006050008814781904,0.0008232382824644446,0.0033417786471545696,0.000773988664150238,0.0002403408579993993,0.00018030538922175765,0.00045891484478488564,0.0032928490545600653,0.0001705097092781216,0.00021043735614512116,0.00047313867253251374,0.0007707644836045802,0.003069659462198615
273,0.00021626977832056582,0.00030602794140577316,0.0009432166698388755,0.0016659635584801435,0.006371120922267437,0.00018448702758178115,0.0002530277124606073,0.0006008550408296287,0.0008131815120577812,0.0033402210101485252,0.0007738224230706692,0.00023987150052562356,0.00018021388677880168,0.0004583241534419358,0.003289170330390334,0.00017037068028002977,0.00021005947201047093,0.00047266355250030756,0.0007700836285948753,0.003054684726521373
274,0.00021575260325334966,0.00030536187114194036,0.0009410129860043526,0.0016612877370789647,0.006343875080347061,0.0001843963109422475,0.0002527139149606228,0.0005967312608845532,0.0008031802717596292,0.0033387914299964905,0.0007735381368547678,0.00023946817964315414,0.00018012116197496653,0.00045775523176416755,0.003286755643785,0.0001702331646811217,0.00020967074669897556,0.0004723668971564621,0.0007688512559980154,0.003038802882656455
275,0.00021524308249354362,0.00030470037017948925,0.0009387945174239576,0.001656645443290472,0.006316904444247484,0.00018428522162139416,0.0002524001174606383,0.0005925804143771529,0.0007946303230710328,0.00333710596896708,0.0007733642123639584,0.0002392017631791532,0.00018002637079916894,0.000457109825219959,0.003283174941316247,0.00017009189468808472,0.00020927737932652235,0.00047197763342410326,0.0007681299466639757,0.0030214660800993443
276,0.000214740342926234,0.0003040451556444168,0.0009366191225126386,0.0016519831260666251,0.006289951968938112,0.00018415588419884443,0.0002520885900594294,0.0005885036662220955,0.0007926307152956724,0.003335571615025401,0.0007731549558229744,0.00023893345496617258,0.00017993150686379522,0.00045648537343367934,0.0032803919166326523,0.0001699480344541371,0.00020884725381620228,0.0004719579592347145,0.0007675591623410583,0.0030061001889407635
277,0.00021424399164970964,0.00030339285149239004,0.0009344954160042107,0.0016472992720082402,0.006262981332838535,0.0001840468030422926,0.0002517729008104652,0.0005843615508638322,0.0007911431603133678,0.003333954606205225,0.0007729774806648493,0.0002386661944910884,0.00017983699217438698,0.00045588810462504625,0.003276874078437686,0.00016980005602817982,0.00020833167945966125,0.0004713684902526438,0.0007667451864108443,0.0029922942630946636
278,0.00021375424694269896,0.00030274392338469625,0.0009324344573542476,0.0016425986541435122,0.0062360139563679695,0.0001839363540057093,0.00025145645486190915,0.0005801079096272588,0.0007896957686170936,0.003332484746351838,0.0007726629264652729,0.0002383889222983271,0.00017974032380152494,0.00045514549128711224,0.0032740053720772266,0.0001696496328804642,0.00020808930275961757,0.0004709980566985905,0.0007660012925043702,0.00297667202539742
279,0.00021328552975319326,0.0003020977892447263,0.0009303757105953991,0.0016378408763557673,0.006209113635122776,0.00018382465350441635,0.00025114271556958556,0.0005757877952419221,0.0007883452926762402,0.0033306446857750416,0.0007724316092208028,0.00023811060236766934,0.0001796409342205152,0.00045441259862855077,0.003270813263952732,0.00016949945711530745,0.00020763796055689454,0.00047079226351343095,0.0007656641537323594,0.0029588742181658745
